PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,FG_PCT,FG3A,FG3_PCT,FT_PCT,DREB,PF,PLAYER_NAME,POSITION,MIN,FGM,FGA,FTM,FTA,FG3M,PTS,OREB,REB,AST,STL,BLK,TOV,FGM_PTS,FGA_PTS,FG3M_PTS,FTM_PTS,FTA_PTS,OREB_PTS,REB_PTS,AST_PTS,STL_PTS,BLK_PTS,TOV_PTS,PTS_PTS,TOTAL
201143,2019-20,00,1610612755,PHI,34.0,67,61,0.45,283,0.35,0.763,353,142,Al Horford,Center-Forward,30.24,4.76,10.58,0.91,1.19,1.48,11.91,1.54,6.81,4.03,0.78,0.91,1.19,166.6,-105.8,3.7,7.3,-3.6,7.7,54.5,68.5,23.4,27.3,-17.8,59.6,291.4
201143,2020-21,00,1610612760,OKC,35.0,28,28,0.45,152,0.368,0.818,159,48,Al Horford,Center-Forward,27.93,5.79,12.86,0.64,0.79,2.0,14.21,1.04,6.71,3.36,0.89,0.93,1.04,202.6,-128.6,5.0,5.1,-2.4,5.2,53.7,57.1,26.7,27.9,-15.6,71.1,307.8
201143,2021-22,00,1610612738,BOS,36.0,69,69,0.467,265,0.336,0.842,422,130,Al Horford,Center-Forward,29.06,3.86,8.25,1.16,1.38,1.29,10.16,1.57,7.68,3.36,0.71,1.33,0.94,135.1,-82.5,3.2,9.3,-4.1,7.8,61.4,57.1,21.3,39.9,-14.1,50.8,285.2
201143,2022-23,00,1610612738,BOS,37.0,63,63,0.476,325,0.446,0.714,317,121,Al Horford,Center-Forward,30.49,3.62,7.6,0.24,0.33,2.3,9.78,1.16,6.19,3.0,0.48,0.97,0.59,126.7,-76.0,5.8,1.9,-1.0,5.8,49.5,51.0,14.4,29.1,-8.8,48.9,247.3
201143,2023-24,00,1610612738,BOS,37.0,12,3,0.439,41,0.341,1.0,48,19,Al Horford,Center-Forward,24.0,2.42,5.5,0.17,0.17,1.17,6.17,1.75,5.75,2.17,0.42,0.83,0.92,84.7,-55.0,2.9,1.4,-0.5,8.8,46.0,36.9,12.6,24.9,-13.8,30.8,179.7
1629659,2019-20,00,1610612747,LAL,19.0,6,1,0.467,13,0.308,0.5,5,10,Talen Horton-Tucker,Guard,13.5,2.33,5.0,0.33,0.67,0.67,5.67,0.33,1.17,1.0,1.33,0.17,1.0,81.6,-50.0,1.7,2.6,-2.0,1.6,9.4,17.0,39.9,5.1,-15.0,28.4,120.3
1629659,2020-21,00,1610612747,LAL,20.0,65,4,0.458,131,0.282,0.775,144,127,Talen Horton-Tucker,Guard,20.06,3.45,7.52,1.54,1.98,0.57,9.0,0.38,2.6,2.78,0.97,0.32,1.62,120.8,-75.2,1.4,12.3,-5.9,1.9,20.8,47.3,29.1,9.6,-24.3,45.0,182.8
1629659,2021-22,00,1610612747,LAL,21.0,60,19,0.416,182,0.269,0.8,156,148,Talen Horton-Tucker,Guard,25.18,3.73,8.97,1.67,2.08,0.82,9.95,0.62,3.22,2.65,0.98,0.48,1.37,130.6,-89.7,2.0,13.4,-6.2,3.1,25.8,45.0,29.4,14.4,-20.6,49.8,197.0
1629659,2022-23,00,1610612762,UTA,22.0,65,20,0.419,203,0.286,0.75,169,108,Talen Horton-Tucker,Guard,20.2,3.95,9.43,1.94,2.58,0.89,10.74,0.63,3.23,3.78,0.63,0.45,1.94,138.2,-94.3,2.2,15.5,-7.7,3.2,25.8,64.3,18.9,13.5,-29.1,53.7,204.2
1629659,2023-24,00,1610612762,UTA,22.0,13,8,0.414,52,0.346,0.875,33,32,Talen Horton-Tucker,Guard,23.38,4.08,9.85,1.08,1.23,1.38,10.62,0.69,3.23,4.77,1.0,0.54,2.23,142.8,-98.5,3.4,8.6,-3.7,3.4,25.8,81.1,30.0,16.2,-33.4,53.1,228.8
1627863,2016-17,00,1610612764,WAS,24.0,1,0,0.0,0,0.0,0.0,1,0,Danuel House Jr.,Forward-Guard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,8.0,0.0,0.0,0.0,-0.0,0.0,8.0
1627863,2017-18,00,1610612756,PHX,25.0,23,3,0.434,58,0.259,0.806,63,23,Danuel House Jr.,Forward-Guard,17.52,2.43,5.61,1.09,1.35,0.65,6.61,0.57,3.3,1.09,0.3,0.26,0.48,85.1,-56.1,1.6,8.7,-4.1,2.8,26.4,18.5,9.0,7.8,-7.2,33.1,125.6
1627863,2018-19,00,1610612745,HOU,26.0,39,13,0.468,178,0.416,0.789,115,80,Danuel House Jr.,Forward-Guard,25.1,3.03,6.46,1.44,1.82,1.9,9.38,0.64,3.59,1.03,0.54,0.28,0.9,106.0,-64.6,4.8,11.5,-5.5,3.2,28.7,17.5,16.2,8.4,-13.5,46.9,159.6
1627863,2019-20,00,1610612745,HOU,27.0,63,52,0.427,355,0.363,0.811,210,132,Danuel House Jr.,Forward-Guard,30.37,3.65,8.56,1.16,1.43,2.05,10.51,0.9,4.24,1.35,1.06,0.54,0.86,127.8,-85.6,5.1,9.3,-4.3,4.5,33.9,23.0,31.8,16.2,-12.9,52.6,201.4
1627863,2020-21,00,1610612745,HOU,28.0,36,23,0.404,156,0.346,0.651,114,67,Danuel House Jr.,Forward-Guard,25.89,3.06,7.56,1.14,1.75,1.5,8.75,0.5,3.67,1.92,0.56,0.44,1.0,107.1,-75.6,3.8,9.1,-5.2,2.5,29.4,32.6,16.8,13.2,-15.0,43.8,162.5
1627863,2021-22,00,0,TOT,29.0,42,7,0.404,117,0.376,0.759,93,51,Danuel House Jr.,Forward-Guard,17.31,1.9,4.71,1.05,1.38,1.05,5.9,0.43,2.64,1.05,0.5,0.4,0.79,66.5,-47.1,2.6,8.4,-4.1,2.2,21.1,17.8,15.0,12.0,-11.9,29.5,112.0
1627863,2021-22,00,1610612762,UTA,29.0,25,6,0.447,82,0.415,0.692,54,35,Danuel House Jr.,Forward-Guard,19.64,2.2,4.92,1.08,1.56,1.36,6.84,0.56,2.72,1.0,0.64,0.48,0.6,77.0,-49.2,3.4,8.6,-4.7,2.8,21.8,17.0,19.2,14.4,-9.0,34.2,135.5
1627863,2022-23,00,1610612755,PHI,30.0,56,5,0.472,110,0.336,0.75,85,69,Danuel House Jr.,Forward-Guard,14.41,1.66,3.52,0.8,1.07,0.66,4.79,0.16,1.68,0.79,0.25,0.16,0.46,58.1,-35.2,1.6,6.4,-3.2,0.8,13.4,13.4,7.5,4.8,-6.9,24.0,84.7
1627863,2023-24,00,1610612755,PHI,30.0,8,0,0.476,11,0.273,0.833,8,8,Danuel House Jr.,Forward-Guard,12.38,1.25,2.62,0.62,0.75,0.38,3.5,0.5,1.5,0.75,0.25,0.12,0.88,43.8,-26.2,1.0,5.0,-2.2,2.5,12.0,12.8,7.5,3.6,-13.2,17.5,64.1
1631216,2022-23,00,1610612753,ORL,20.0,51,4,0.363,136,0.338,0.833,65,63,Caleb Houstan,Guard,15.92,1.29,3.57,0.29,0.35,0.9,3.78,0.67,1.94,0.59,0.24,0.14,0.35,45.2,-35.7,2.2,2.3,-1.0,3.4,15.5,10.0,7.2,4.2,-5.2,18.9,67.0
1631216,2023-24,00,1610612753,ORL,20.0,7,0,0.5,11,0.455,1.0,5,3,Caleb Houstan,Guard,6.43,0.86,1.71,0.14,0.14,0.71,2.57,0.0,0.71,0.43,0.0,0.0,0.29,30.1,-17.1,1.8,1.1,-0.4,0.0,5.7,7.3,0.0,0.0,-4.4,12.8,36.9
1641724,2023-24,00,1610612753,ORL,20.0,5,0,0.1,8,0.0,0.0,1,0,Jett Howard,Guard,4.6,0.2,2.0,0.0,0.0,0.0,0.4,0.2,0.4,0.4,0.0,0.0,0.4,7.0,-20.0,0.0,0.0,-0.0,1.0,3.2,6.8,0.0,0.0,-6.0,2.0,-6.0
1628989,2018-19,00,1610612737,ATL,20.0,75,59,0.419,353,0.385,0.732,185,155,Kevin Huerter,Guard-Forward,27.32,3.67,8.76,0.55,0.75,1.81,9.69,0.8,3.27,2.85,0.87,0.33,1.45,128.4,-87.6,4.5,4.4,-2.2,4.0,26.2,48.4,26.1,9.9,-21.8,48.4,188.7
1628989,2019-20,00,1610612737,ATL,21.0,56,48,0.413,334,0.38,0.828,193,139,Kevin Huerter,Guard-Forward,31.43,4.5,10.89,0.95,1.14,2.27,12.21,0.62,4.07,3.8,0.91,0.48,1.55,157.5,-108.9,5.7,7.6,-3.4,3.1,32.6,64.6,27.3,14.4,-23.2,61.0,238.3
1628989,2020-21,00,1610612737,ATL,22.0,69,49,0.432,386,0.363,0.781,193,165,Kevin Huerter,Guard-Forward,30.81,4.58,10.59,0.72,0.93,2.03,11.91,0.55,3.35,3.49,1.19,0.26,1.14,160.3,-105.9,5.1,5.8,-2.8,2.8,26.8,59.3,35.7,7.8,-17.1,59.6,237.4
1628989,2021-22,00,1610612737,ATL,23.0,74,60,0.454,411,0.389,0.808,222,185,Kevin Huerter,Guard-Forward,29.57,4.66,10.27,0.57,0.7,2.16,12.05,0.43,3.43,2.74,0.74,0.35,1.23,163.1,-102.7,5.4,4.6,-2.1,2.2,27.4,46.6,22.2,10.5,-18.4,60.2,219.0
1628989,2022-23,00,1610612758,SAC,24.0,75,75,0.485,510,0.402,0.725,209,181,Kevin Huerter,Guard-Forward,29.37,5.6,11.55,1.27,1.75,2.73,15.2,0.56,3.35,2.95,1.07,0.32,1.29,196.0,-115.5,6.8,10.2,-5.2,2.8,26.8,50.2,32.1,9.6,-19.4,76.0,270.4
1628989,2023-24,00,1610612758,SAC,25.0,11,11,0.447,76,0.382,0.833,44,26,Kevin Huerter,Guard-Forward,28.09,5.0,11.18,0.91,1.09,2.64,13.55,0.64,4.64,2.91,1.18,0.36,1.0,175.0,-111.8,6.6,7.3,-3.3,3.2,37.1,49.5,35.4,10.8,-15.0,67.8,262.6
1630643,2021-22,00,1610612747,LAL,24.0,4,0,0.0,2,0.0,0.0,3,1,Jay Huff,Center,5.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.25,0.25,0.25,0.0,-7.5,0.0,0.0,-0.0,1.2,8.0,4.2,7.5,7.5,-3.8,0.0,17.1
1630643,2022-23,00,1610612764,WAS,25.0,7,0,0.6,12,0.5,0.938,15,15,Jay Huff,Center,13.57,2.14,3.57,2.14,2.29,0.86,7.29,0.86,3.0,1.43,0.43,0.57,0.71,74.9,-35.7,2.2,17.1,-6.9,4.3,24.0,24.3,12.9,17.1,-10.6,36.4,160.0
1629631,2019-20,00,1610612737,ATL,22.0,63,62,0.41,304,0.355,0.764,242,182,De'Andre Hunter,Forward-Guard,32.03,4.44,10.84,1.75,2.29,1.71,12.35,0.7,4.54,1.78,0.7,0.29,1.63,155.4,-108.4,4.3,14.0,-6.9,3.5,36.3,30.3,21.0,8.7,-24.4,61.8,195.6
1629631,2020-21,00,1610612737,ATL,23.0,23,19,0.484,95,0.326,0.859,93,59,De'Andre Hunter,Forward-Guard,29.48,5.22,10.78,3.17,3.7,1.35,14.96,0.74,4.78,1.91,0.83,0.52,1.26,182.7,-107.8,3.4,25.4,-11.1,3.7,38.2,32.5,24.9,15.6,-18.9,74.8,263.4
1629631,2021-22,00,1610612737,ATL,24.0,53,52,0.442,195,0.379,0.765,150,155,De'Andre Hunter,Forward-Guard,29.75,4.79,10.85,2.4,3.13,1.4,13.38,0.49,3.32,1.28,0.68,0.4,1.3,167.6,-108.5,3.5,19.2,-9.4,2.4,26.6,21.8,20.4,12.0,-19.5,66.9,203.0
1629631,2022-23,00,1610612737,ATL,25.0,67,67,0.461,286,0.35,0.826,238,199,De'Andre Hunter,Forward-Guard,31.73,5.66,12.27,2.55,3.09,1.49,15.36,0.69,4.24,1.4,0.52,0.25,1.22,198.1,-122.7,3.7,20.4,-9.3,3.4,33.9,23.8,15.6,7.5,-18.3,76.8,232.9
1629631,2023-24,00,1610612737,ATL,25.0,12,12,0.443,55,0.345,0.794,37,37,De'Andre Hunter,Forward-Guard,29.5,4.5,10.17,2.25,2.83,1.58,12.83,0.58,3.67,1.5,0.83,0.33,1.33,157.5,-101.7,4.0,18.0,-8.5,2.9,29.4,25.5,24.9,9.9,-20.0,64.2,206.1
1630538,2021-22,00,1610612743,DEN,21.0,69,4,0.403,358,0.366,0.856,174,153,Bones Hyland,Guard,18.99,3.33,8.28,1.55,1.81,1.9,10.12,0.2,2.72,2.77,0.59,0.29,1.25,116.6,-82.8,4.8,12.4,-5.4,1.0,21.8,47.1,17.7,8.7,-18.8,50.6,173.7
1630538,2022-23,00,0,TOT,22.0,56,1,0.399,315,0.371,0.843,115,96,Bones Hyland,Guard,19.39,4.07,10.2,1.54,1.82,2.09,11.77,0.36,2.41,3.07,0.7,0.27,1.46,142.5,-102.0,5.2,12.3,-5.5,1.8,19.3,52.2,21.0,8.1,-21.9,58.8,191.8
1630538,2022-23,00,1610612746,LAC,22.0,14,0,0.401,74,0.351,0.75,39,30,Bones Hyland,Guard,18.93,3.93,9.79,1.07,1.43,1.86,10.79,0.71,3.5,3.36,0.79,0.14,1.07,137.6,-97.9,4.6,8.6,-4.3,3.6,28.0,57.1,23.7,4.2,-16.0,54.0,203.2
1630538,2023-24,00,1610612746,LAC,23.0,8,2,0.438,42,0.357,0.9,11,21,Bones Hyland,Guard,23.5,4.38,10.0,1.12,1.25,1.88,11.75,0.25,1.62,2.88,0.75,0.0,2.0,153.3,-100.0,4.7,9.0,-3.8,1.2,13.0,49.0,22.5,0.0,-30.0,58.8,177.7
204060,2014-15,00,1610612762,UTA,27.0,79,32,0.415,202,0.356,0.75,153,124,Joe Ingles,Forward-Guard,21.18,1.86,4.48,0.38,0.51,0.91,5.01,0.28,2.22,2.3,0.91,0.13,1.24,65.1,-44.8,2.3,3.0,-1.5,1.4,17.8,39.1,27.3,3.9,-18.6,25.0,120.0
204060,2015-16,00,1610612762,UTA,28.0,81,2,0.426,210,0.386,0.722,132,98,Joe Ingles,Forward-Guard,15.32,1.53,3.59,0.16,0.22,1.0,4.22,0.23,1.86,1.19,0.68,0.05,0.8,53.6,-35.9,2.5,1.3,-0.7,1.2,14.9,20.2,20.4,1.5,-12.0,21.1,88.1
204060,2016-17,00,1610612762,UTA,29.0,82,26,0.452,279,0.441,0.735,238,163,Joe Ingles,Forward-Guard,24.05,2.49,5.5,0.61,0.83,1.5,7.09,0.28,3.18,2.74,1.17,0.1,1.3,87.2,-55.0,3.8,4.9,-2.5,1.4,25.4,46.6,35.1,3.0,-19.5,35.4,165.8
204060,2017-18,00,1610612762,UTA,30.0,82,81,0.467,464,0.44,0.795,320,178,Joe Ingles,Forward-Guard,31.45,4.09,8.76,0.8,1.01,2.49,11.46,0.29,4.2,4.78,1.1,0.24,1.94,143.2,-87.6,6.2,6.4,-3.0,1.4,33.6,81.3,33.0,7.2,-29.1,57.3,249.9
204060,2018-19,00,1610612762,UTA,31.0,82,82,0.448,483,0.391,0.707,295,180,Joe Ingles,Forward-Guard,31.32,4.38,9.78,1.06,1.5,2.3,12.12,0.43,4.02,5.72,1.2,0.24,2.35,153.3,-97.8,5.8,8.5,-4.5,2.2,32.2,97.2,36.0,7.2,-35.2,60.6,265.5
204060,2019-20,00,1610612762,UTA,32.0,72,45,0.445,353,0.399,0.787,251,154,Joe Ingles,Forward-Guard,29.68,3.42,7.68,1.03,1.31,1.96,9.82,0.38,3.86,5.18,0.9,0.15,1.97,119.7,-76.8,4.9,8.2,-3.9,1.9,30.9,88.1,27.0,4.5,-29.6,49.1,224.0
204060,2020-21,00,1610612762,UTA,33.0,67,30,0.489,406,0.451,0.844,217,120,Joe Ingles,Forward-Guard,27.87,4.1,8.39,1.13,1.34,2.73,12.07,0.4,3.64,4.75,0.67,0.18,1.75,143.5,-83.9,6.8,9.0,-4.0,2.0,29.1,80.8,20.1,5.4,-26.2,60.4,243.0
204060,2021-22,00,1610612762,UTA,34.0,45,15,0.404,225,0.347,0.773,119,82,Joe Ingles,Forward-Guard,24.93,2.56,6.33,0.38,0.49,1.73,7.22,0.27,2.91,3.51,0.51,0.11,1.02,89.6,-63.3,4.3,3.0,-1.5,1.4,23.3,59.7,15.3,3.3,-15.3,36.1,155.9
204060,2022-23,00,1610612749,MIL,35.0,46,0,0.435,203,0.409,0.857,115,74,Joe Ingles,Forward-Guard,22.7,2.35,5.39,0.39,0.46,1.8,6.89,0.28,2.78,3.26,0.72,0.13,1.2,82.2,-53.9,4.5,3.1,-1.4,1.4,22.2,55.4,21.6,3.9,-18.0,34.4,155.4
204060,2023-24,00,1610612753,ORL,36.0,13,0,0.313,36,0.306,0.8,27,17,Joe Ingles,Forward-Guard,19.31,1.15,3.69,0.31,0.38,0.85,3.46,0.46,2.54,3.31,1.0,0.15,0.85,40.2,-36.9,2.1,2.5,-1.1,2.3,20.3,56.3,30.0,4.5,-12.8,17.3,124.7
1627742,2016-17,00,1610612747,LAL,19.0,79,40,0.402,187,0.294,0.621,256,158,Brandon Ingram,Forward,28.85,3.49,8.68,1.68,2.71,0.7,9.37,0.76,4.0,2.1,0.63,0.46,1.47,122.2,-86.8,1.8,13.4,-8.1,3.8,32.0,35.7,18.9,13.8,-22.0,46.8,171.5
1627742,2017-18,00,1610612747,LAL,20.0,59,59,0.47,105,0.39,0.681,257,163,Brandon Ingram,Forward,33.47,6.07,12.9,3.25,4.78,0.69,16.08,0.97,5.32,3.9,0.76,0.73,2.53,212.4,-129.0,1.7,26.0,-14.3,4.8,42.6,66.3,22.8,21.9,-37.9,80.4,297.7
1627742,2018-19,00,1610612747,LAL,21.0,52,52,0.497,94,0.33,0.675,226,149,Brandon Ingram,Forward,33.87,6.96,14.02,3.75,5.56,0.6,18.27,0.79,5.13,2.96,0.54,0.6,2.48,243.6,-140.2,1.5,30.0,-16.7,4.0,41.0,50.3,16.2,18.0,-37.2,91.4,301.9
1627742,2019-20,00,1610612740,NOP,22.0,62,62,0.463,384,0.391,0.851,329,179,Brandon Ingram,Forward,33.92,8.18,17.68,5.05,5.94,2.42,23.82,0.82,6.13,4.18,0.98,0.61,3.05,286.3,-176.8,6.0,40.4,-17.8,4.1,49.0,71.1,29.4,18.3,-45.8,119.1,383.3
1627742,2020-21,00,1610612740,NOP,23.0,61,61,0.466,375,0.381,0.878,265,124,Brandon Ingram,Forward,34.3,8.41,18.05,4.61,5.25,2.34,23.77,0.56,4.9,4.85,0.69,0.59,2.52,294.4,-180.5,5.8,36.9,-15.8,2.8,39.2,82.4,20.7,17.7,-37.8,118.8,384.6
1627742,2021-22,00,1610612740,NOP,24.0,55,55,0.461,226,0.327,0.826,285,119,Brandon Ingram,Forward,33.98,8.24,17.87,4.84,5.85,1.35,22.65,0.64,5.82,5.58,0.62,0.47,2.75,288.4,-178.7,3.4,38.7,-17.5,3.2,46.6,94.9,18.6,14.1,-41.2,113.2,383.7
1627742,2022-23,00,1610612740,NOP,25.0,45,45,0.484,164,0.39,0.882,223,116,Brandon Ingram,Forward,34.18,8.98,18.56,5.33,6.04,1.42,24.71,0.51,5.47,5.82,0.71,0.42,3.29,314.3,-185.6,3.6,42.6,-18.1,2.6,43.8,98.9,21.3,12.6,-49.4,123.6,410.2
1627742,2023-24,00,1610612740,NOP,26.0,10,10,0.49,48,0.229,0.756,48,17,Brandon Ingram,Forward,34.4,9.6,19.6,3.1,4.1,1.1,23.4,0.8,5.6,5.2,0.7,0.2,3.1,336.0,-196.0,2.8,24.8,-12.3,4.0,44.8,88.4,21.0,6.0,-46.5,117.0,390.0
202681,2011-12,00,1610612739,CLE,20.0,51,51,0.469,183,0.399,0.872,147,110,Kyrie Irving,Guard,30.55,6.86,14.65,3.35,3.84,1.43,18.51,0.86,3.75,5.39,1.06,0.39,3.14,240.1,-146.5,3.6,26.8,-11.5,4.3,30.0,91.6,31.8,11.7,-47.1,92.6,327.4
202681,2012-13,00,1610612739,CLE,21.0,59,59,0.452,279,0.391,0.855,182,146,Kyrie Irving,Guard,34.71,8.2,18.14,4.2,4.92,1.85,22.46,0.58,3.66,5.93,1.51,0.36,3.24,287.0,-181.4,4.6,33.6,-14.8,2.9,29.3,100.8,45.3,10.8,-48.6,112.3,381.8
202681,2013-14,00,1610612739,CLE,22.0,71,71,0.43,344,0.358,0.861,207,163,Kyrie Irving,Guard,35.15,7.49,17.42,4.1,4.76,1.73,20.82,0.73,3.65,6.1,1.52,0.32,2.68,262.2,-174.2,4.3,32.8,-14.3,3.6,29.2,103.7,45.6,9.6,-40.2,104.1,366.4
202681,2014-15,00,1610612739,CLE,23.0,75,75,0.468,378,0.415,0.863,182,146,Kyrie Irving,Guard,36.4,7.71,16.47,4.2,4.87,2.09,21.71,0.73,3.16,5.19,1.52,0.27,2.48,269.8,-164.7,5.2,33.6,-14.6,3.6,25.3,88.2,45.6,8.1,-37.2,108.6,371.5
202681,2015-16,00,1610612739,CLE,24.0,53,53,0.448,262,0.321,0.885,113,107,Kyrie Irving,Guard,31.45,7.43,16.58,3.19,3.6,1.58,19.64,0.83,2.96,4.72,1.06,0.34,2.34,260.0,-165.8,4.0,25.5,-10.8,4.1,23.7,80.2,31.8,10.2,-35.1,98.2,326.0
202681,2016-17,00,1610612739,CLE,25.0,72,72,0.473,441,0.401,0.905,178,157,Kyrie Irving,Guard,35.07,9.32,19.72,4.12,4.56,2.46,25.22,0.72,3.19,5.81,1.15,0.33,2.5,326.2,-197.2,6.2,33.0,-13.7,3.6,25.5,98.8,34.5,9.9,-37.5,126.1,415.4
202681,2017-18,00,1610612738,BOS,26.0,60,60,0.491,407,0.408,0.889,194,122,Kyrie Irving,Guard,32.18,8.9,18.12,3.87,4.35,2.77,24.43,0.55,3.78,5.1,1.08,0.28,2.32,311.5,-181.2,6.9,31.0,-13.0,2.8,30.2,86.7,32.4,8.4,-34.8,122.2,403.1
202681,2018-19,00,1610612738,BOS,27.0,67,67,0.487,434,0.401,0.873,264,167,Kyrie Irving,Guard,33.04,9.01,18.52,3.19,3.66,2.6,23.82,1.06,5.0,6.93,1.54,0.51,2.57,315.3,-185.2,6.5,25.5,-11.0,5.3,40.0,117.8,46.2,15.3,-38.6,119.1,456.2
202681,2019-20,00,1610612751,BKN,28.0,20,20,0.478,142,0.394,0.922,81,53,Kyrie Irving,Guard,32.9,9.95,20.8,4.7,5.1,2.8,27.4,1.1,5.15,6.4,1.35,0.5,2.6,348.2,-208.0,7.0,37.6,-15.3,5.5,41.2,108.8,40.5,15.0,-39.0,137.0,478.5
202681,2020-21,00,1610612751,BKN,29.0,54,54,0.506,378,0.402,0.922,205,140,Kyrie Irving,Guard,34.93,10.17,20.11,3.72,4.04,2.81,26.87,0.96,4.76,6.0,1.41,0.69,2.41,356.0,-201.1,7.0,29.8,-12.1,4.8,38.1,102.0,42.3,20.7,-36.2,134.4,485.7
202681,2021-22,00,1610612751,BKN,30.0,29,29,0.469,239,0.418,0.915,111,81,Kyrie Irving,Guard,37.66,9.97,21.24,4.07,4.45,3.45,27.45,0.55,4.38,5.76,1.41,0.59,2.52,349.0,-212.4,8.6,32.6,-13.4,2.8,35.0,97.9,42.3,17.7,-37.8,137.2,459.5
202681,2022-23,00,0,TOT,31.0,60,60,0.494,496,0.379,0.905,245,165,Kyrie Irving,Guard,37.35,9.9,20.05,4.12,4.55,3.13,27.05,0.98,5.07,5.52,1.1,0.75,2.13,346.5,-200.5,7.8,33.0,-13.6,4.9,40.6,93.8,33.0,22.5,-32.0,135.2,471.2
202681,2022-23,00,1610612742,DAL,31.0,20,20,0.51,148,0.392,0.947,79,56,Kyrie Irving,Guard,38.15,9.8,19.2,4.45,4.7,2.9,26.95,1.05,5.0,6.0,1.25,0.6,1.85,343.0,-192.0,7.2,35.6,-14.1,5.2,40.0,102.0,37.5,18.0,-27.8,134.8,489.4
202681,2023-24,00,1610612742,DAL,31.0,11,11,0.473,78,0.385,0.881,35,22,Kyrie Irving,Guard,32.91,8.91,18.82,3.36,3.82,2.73,23.91,0.73,3.91,6.09,1.09,0.36,1.64,311.8,-188.2,6.8,26.9,-11.5,3.6,31.3,103.5,32.7,10.8,-24.6,119.6,422.7
1628371,2017-18,00,1610612753,ORL,20.0,27,10,0.379,46,0.348,0.76,83,48,Jonathan Isaac,Forward,19.81,2.04,5.37,0.7,0.93,0.59,5.37,0.59,3.67,0.67,1.22,1.11,1.0,71.4,-53.7,1.5,5.6,-2.8,2.9,29.4,11.4,36.6,33.3,-15.0,26.8,147.4
1628371,2018-19,00,1610612753,ORL,21.0,75,64,0.429,266,0.323,0.815,312,143,Jonathan Isaac,Forward,26.61,3.49,8.15,1.47,1.8,1.15,9.6,1.32,5.48,1.07,0.79,1.31,1.0,122.2,-81.5,2.9,11.8,-5.4,6.6,43.8,18.2,23.7,39.3,-15.0,48.0,214.6
1628371,2019-20,00,1610612753,ORL,22.0,34,32,0.47,94,0.34,0.779,173,83,Jonathan Isaac,Forward,28.82,4.59,9.76,1.76,2.26,0.94,11.88,1.71,6.79,1.41,1.56,2.29,1.44,160.6,-97.6,2.3,14.1,-6.8,8.6,54.3,24.0,46.8,68.7,-21.6,59.4,312.8
1628371,2022-23,00,1610612753,ORL,25.0,11,0,0.415,15,0.4,0.556,29,5,Jonathan Isaac,Forward,11.27,2.0,4.82,0.45,0.82,0.55,5.0,1.36,4.0,0.55,1.27,0.36,0.36,70.0,-48.2,1.4,3.6,-2.5,6.8,32.0,9.4,38.1,10.8,-5.4,25.0,141.0
1628371,2023-24,00,1610612753,ORL,26.0,11,0,0.386,29,0.276,0.81,35,16,Jonathan Isaac,Forward,13.82,2.0,5.18,1.55,1.91,0.73,6.27,1.0,4.18,0.36,1.0,1.36,0.64,70.0,-51.8,1.8,12.4,-5.7,5.0,33.4,6.1,30.0,40.8,-9.6,31.4,163.8
1631093,2022-23,00,1610612765,DET,21.0,74,73,0.416,350,0.343,0.747,215,242,Jaden Ivey,Guard,31.14,5.53,13.28,3.59,4.81,1.62,16.27,0.99,3.89,5.23,0.82,0.23,3.2,193.6,-132.8,4.1,28.7,-14.4,5.0,31.1,88.9,24.6,6.9,-48.0,81.4,269.1
1631093,2023-24,00,1610612765,DET,21.0,10,1,0.488,33,0.333,0.792,17,25,Jaden Ivey,Guard,21.4,3.9,8.0,1.9,2.4,1.1,10.8,0.8,2.5,2.9,0.7,0.3,2.0,136.5,-80.0,2.8,15.2,-7.2,4.0,20.0,49.3,21.0,9.0,-30.0,54.0,194.6
1641713,2023-24,00,1610612763,MEM,18.0,1,0,0.0,0,0.0,0.0,0,0,GG Jackson,Forward,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1630543,2021-22,00,1610612754,IND,20.0,36,15,0.563,16,0.313,0.682,89,92,Isaiah Jackson,Forward,15.03,3.22,5.72,1.67,2.44,0.14,8.25,1.67,4.14,0.28,0.69,1.44,1.11,112.7,-57.2,0.4,13.4,-7.3,8.4,33.1,4.8,20.7,43.2,-16.7,41.2,196.7
1630543,2022-23,00,1610612754,IND,21.0,63,12,0.563,14,0.143,0.651,169,154,Isaiah Jackson,Forward,16.54,2.84,5.05,1.51,2.32,0.03,7.22,1.79,4.48,0.81,0.49,1.48,0.81,99.4,-50.5,0.1,12.1,-7.0,9.0,35.8,13.8,14.7,44.4,-12.2,36.1,195.7
1630543,2023-24,00,1610612754,IND,21.0,6,0,0.55,0,0.0,0.632,15,17,Isaiah Jackson,Forward,14.17,1.83,3.33,2.0,3.17,0.0,5.67,1.67,4.17,0.83,0.67,1.67,0.33,64.0,-33.3,0.0,16.0,-9.5,8.4,33.4,14.1,20.1,50.1,-5.0,28.4,186.7
